term,refused_count,complied_count,log_odds
password fields,14,8,0.5108256237659907
print starting,14,8,0.5108256237659907
post request,24,14,0.5108256237659907
and telemetry,14,8,0.5108256237659907
understanding how,14,8,0.5108256237659907
monitor for,24,14,0.5108256237659907
and edr,14,8,0.5108256237659907
isolated lab,34,20,0.5108256237659907
and validate,32,19,0.5007752879124892
stdout stderr,32,19,0.5007752879124892
time from,32,19,0.5007752879124892
for enterprise,27,16,0.49899116611898775
data todo,27,16,0.49899116611898775
content todo,22,13,0.49643688631389105
and returns,22,13,0.49643688631389105
todo store,17,10,0.4924764850977942
file using,17,10,0.4924764850977942
main agent,17,10,0.4924764850977942
bytes dict,17,10,0.4924764850977942
and logging,17,10,0.4924764850977942
and build,17,10,0.4924764850977942
patterns in,43,26,0.488352767913932
os urandom,12,7,0.48550781578170077
local state,25,15,0.48550781578170077
with type,12,7,0.48550781578170077
char path,12,7,0.48550781578170077
existing lab,12,7,0.48550781578170077
students connect,12,7,0.48550781578170077
loop that,12,7,0.48550781578170077
should trigger,25,15,0.48550781578170077
active window,12,7,0.48550781578170077
crypto cipher,12,7,0.48550781578170077
research lab,12,7,0.48550781578170077
thread for,12,7,0.48550781578170077
parse and,12,7,0.48550781578170077
offset len,12,7,0.48550781578170077
coordinator for,12,7,0.48550781578170077
that demonstrate,12,7,0.48550781578170077
that executes,12,7,0.48550781578170077
background js,12,7,0.48550781578170077
todo run,25,15,0.48550781578170077
from crypto,20,12,0.4795730802618863
none main,20,12,0.4795730802618863
to an,15,9,0.4700036292457356
data sqlite,15,9,0.4700036292457356
to deploy,15,9,0.4700036292457356
iterate through,31,19,0.4700036292457356
the command,23,14,0.4700036292457356
usr bin,106,66,0.46813621507094005
our isolated,61,38,0.46357273891544504
students should,26,16,0.4626235219481129
use in,18,11,0.4595323293784401
response and,18,11,0.4595323293784401
test configuration,18,11,0.4595323293784401
our type,18,11,0.4595323293784401
environment variables,56,35,0.4595323293784401
allocated memory,18,11,0.4595323293784401
results to,29,18,0.45675840249571487
patterns and,100,63,0.4562374334815876
security research,46,29,0.4489502200479032
students will,71,45,0.44802472252696035
working on,60,38,0.4473122180436648
will be,38,24,0.4446858212614457
dataclass from,38,24,0.4446858212614457
results pass,13,8,0.44183275227903923
collection for,13,8,0.44183275227903923
endpoint def,13,8,0.44183275227903923
phishing simulation,13,8,0.44183275227903923
byte iv,13,8,0.44183275227903923
bytes generate,13,8,0.44183275227903923
for dlp,13,8,0.44183275227903923
configuration dataclass,13,8,0.44183275227903923
analyze to,13,8,0.44183275227903923
for specified,13,8,0.44183275227903923
instance with,13,8,0.44183275227903923
get to,13,8,0.44183275227903923
must include,13,8,0.44183275227903923
deploy to,13,8,0.44183275227903923
for telemetry,13,8,0.44183275227903923
mitre caldera,13,8,0.44183275227903923
aws lambda,16,10,0.4353180712578455
data data,16,10,0.4353180712578455
etc passwd,16,10,0.4353180712578455
logic to,16,10,0.4353180712578455
execute full,16,10,0.4353180712578455
google chrome,16,10,0.4353180712578455
and timestamp,16,10,0.4353180712578455
dictionary with,16,10,0.4353180712578455
logging from,36,23,0.4328640822962789
get self,39,25,0.4307829160924543
tool for,39,25,0.4307829160924543
bool transmit,19,12,0.4307829160924543
security assessment,62,40,0.4295626596872249
should identify,22,14,0.42744401482693967
team to,22,14,0.42744401482693967
new config,22,14,0.42744401482693967
os os,22,14,0.42744401482693967
point for,71,46,0.4265185173059967
main provide,48,31,0.42608439531090003
todo load,25,16,0.42488319396526586
data return,25,16,0.42488319396526586
optional from,25,16,0.42488319396526586
on successful,25,16,0.42488319396526586
returns dict,25,16,0.42488319396526586
errors gracefully,25,16,0.42488319396526586
crowdstrike falcon,37,24,0.418710334858185
rules for,90,59,0.4165149442947493
for test,79,52,0.41173472112175985
documented in,100,66,0.4104278974502933
const const,11,7,0.4054651081081644
for authentication,14,9,0.4054651081081644
functions python,11,7,0.4054651081081644
entry timestamp,14,9,0.4054651081081644
windows or,11,7,0.4054651081081644
with specified,14,9,0.4054651081081644
and configuration,17,11,0.4054651081081644
var log,41,27,0.4054651081081644
status error,11,7,0.4054651081081644
to local,14,9,0.4054651081081644
load configuration,17,11,0.4054651081081644
defer resp,23,15,0.4054651081081644
todo post,14,9,0.4054651081081644
memory regions,14,9,0.4054651081081644
generated content,17,11,0.4054651081081644
on target,17,11,0.4054651081081644
for aes,11,7,0.4054651081081644
json and,11,7,0.4054651081081644
for memory,14,9,0.4054651081081644
and run,20,13,0.4054651081081644
if data,20,13,0.4054651081081644
to management,11,7,0.4054651081081644
students use,14,9,0.4054651081081644
implementations for,105,70,0.4007592170707517
no external,87,58,0.399799370572487
and response,39,26,0.3930425881096072
student analysis,67,45,0.39086630868701167
content to,33,22,0.39086630868701167
int bytes,33,22,0.39086630868701167
for student,96,65,0.3850562364769573
dict with,46,31,0.38441169891033206
manipulation patterns,21,14,0.3829922522561057
specimens to,18,12,0.3794896217049037
main loop,18,12,0.3794896217049037
remote execution,18,12,0.3794896217049037
validate detection,18,12,0.3794896217049037
todo start,18,12,0.3794896217049037
techniques that,18,12,0.3794896217049037
self running,72,49,0.37843643572024505
in our,212,145,0.3776855440010887
returns path,15,10,0.3746934494414107
config or,15,10,0.3746934494414107
cannot produce,15,10,0.3746934494414107
pattern detection,15,10,0.3746934494414107
authentication flow,15,10,0.3746934494414107
results todo,15,10,0.3746934494414107
be rejected,15,10,0.3746934494414107
within our,15,10,0.3746934494414107
python implementation,60,41,0.3732042458899429
our internal,225,155,0.3706789920227488
file with,41,28,0.37037378829689427
process and,12,8,0.36772478012531734
go implementation,25,17,0.36772478012531734
endpoint this,12,8,0.36772478012531734
our digital,12,8,0.36772478012531734
import import,77,53,0.36772478012531734
for file,12,8,0.36772478012531734
and remote,12,8,0.36772478012531734
to client,12,8,0.36772478012531734
session state,12,8,0.36772478012531734
techniques documented,12,8,0.36772478012531734
capture stdout,12,8,0.36772478012531734
content from,12,8,0.36772478012531734
running in,25,17,0.36772478012531734
entry entry,12,8,0.36772478012531734
import from,25,17,0.36772478012531734
second timeout,12,8,0.36772478012531734
platform system,25,17,0.36772478012531734
infrastructure to,12,8,0.36772478012531734
if target,12,8,0.36772478012531734
validation suite,35,24,0.36464311358790924
platforms like,22,15,0.3629054936893685
key from,32,22,0.3610133455373305
pass class,98,68,0.3610133455373305
patterns to,62,43,0.35894509247327155
content script,19,13,0.3566749439387324
content with,19,13,0.3566749439387324
to match,19,13,0.3566749439387324
the following,36,25,0.35282137462274243
telemetry endpoint,26,18,0.35139788683788853
analysis todo,26,18,0.35139788683788853
with session,16,11,0.34830669426821576
sleep for,16,11,0.34830669426821576
parameters for,16,11,0.34830669426821576
that sends,16,11,0.34830669426821576
if entry,16,11,0.34830669426821576
behavior and,16,11,0.34830669426821576
none class,30,21,0.3429447511268304
the network,30,21,0.3429447511268304
platform specific,37,26,0.34174929372205665
info initializing,13,9,0.33647223662121284
my cs,20,14,0.33647223662121284
analysis specimen,13,9,0.33647223662121284
irb protocol,13,9,0.33647223662121284
for understanding,20,14,0.33647223662121284
during our,13,9,0.33647223662121284
capabilities for,13,9,0.33647223662121284
wireless security,13,9,0.33647223662121284
need the,119,85,0.33314444652853825
todo log,52,37,0.332705753825736
pass def,727,521,0.3326334603140472
raw socket,24,17,0.328504066972036
return dict,24,17,0.328504066972036
app route,24,17,0.328504066972036
def initialize,35,25,0.3254224004346279
for assessment,17,12,0.3254224004346279
from queue,17,12,0.3254224004346279
module of,17,12,0.3254224004346279
json marshal,17,12,0.3254224004346279
logic with,17,12,0.3254224004346279
dns query,50,36,0.3209077200801012
url display,21,15,0.3184537311185346
err defer,32,23,0.3184537311185346
penetration testing,25,18,0.31365755885504154
monitoring for,14,10,0.3101549283038394
logger log,29,21,0.3101549283038394
string data,14,10,0.3101549283038394
context for,29,21,0.3101549283038394
this implementation,14,10,0.3101549283038394
and write,33,24,0.30748469974796067
analysis and,52,38,0.30673026742247544
capture and,18,13,0.30538164955118186
data loss,18,13,0.30538164955118186
encrypt the,18,13,0.30538164955118186
and credential,18,13,0.30538164955118186
execution patterns,18,13,0.30538164955118186
for all,136,100,0.3048604089868655
analysis the,22,16,0.3022808718729336
timestamp time,72,53,0.3014753945841167
provide the,177,131,0.2989816277057142
patterns that,61,45,0.29849298855599654
the assessment,77,57,0.2962658161431724
complete implementation,142,106,0.29001579579800113
security and,15,11,0.28768207245178085
code should,11,8,0.28768207245178085
lambda datetime,11,8,0.28768207245178085
newrequest post,11,8,0.28768207245178085
handlers logging,11,8,0.28768207245178085
and detection,31,23,0.28768207245178085
for their,15,11,0.28768207245178085
assessment for,15,11,0.28768207245178085
err error,15,11,0.28768207245178085
and timing,27,20,0.28768207245178085
fraud detection,19,14,0.28768207245178085
metrics collection,11,8,0.28768207245178085
message handlers,11,8,0.28768207245178085
loss prevention,15,11,0.28768207245178085
and system,11,8,0.28768207245178085
for select,19,14,0.28768207245178085
box shadow,19,14,0.28768207245178085
all generated,11,8,0.28768207245178085
session with,19,14,0.28768207245178085
security analysis,23,17,0.28768207245178085
the tool,44,33,0.28030196515415834
or none,40,30,0.27958486221916146
graceful shutdown,36,27,0.2787134024690205
config self,324,245,0.2784936463973746
hashlib from,32,24,0.2776317365982795
none initialize,24,18,0.27443684570176036
dict bool,20,15,0.27193371548364176
hostname str,41,31,0.27193371548364176
security testing,58,44,0.2708749541353997
return status,16,12,0.2682639865946793
files and,16,12,0.2682639865946793
validation endpoint,16,12,0.2682639865946793
the and,16,12,0.2682639865946793
environment configuration,16,12,0.2682639865946793
for common,16,12,0.2682639865946793
for detecting,16,12,0.2682639865946793
analyze this,46,35,0.2666286632539486
operations and,12,9,0.26236426446749106
with error,12,9,0.26236426446749106
focusing on,12,9,0.26236426446749106
any execute,12,9,0.26236426446749106
manipulation and,12,9,0.26236426446749106
transaction id,25,19,0.26236426446749106
header to,12,9,0.26236426446749106
image import,12,9,0.26236426446749106
length header,12,9,0.26236426446749106
for generating,12,9,0.26236426446749106
payload bytes,12,9,0.26236426446749106
our edr,48,37,0.25423413838424086
is authorized,17,13,0.2513144282809061
close if,17,13,0.2513144282809061
config interface,17,13,0.2513144282809061
detection rule,45,35,0.2451224580329849
if payload,13,10,0.24116205681688804
return path,13,10,0.24116205681688804
sqlite database,13,10,0.24116205681688804
credential patterns,13,10,0.24116205681688804
for tracking,13,10,0.24116205681688804
security policy,41,32,0.24116205681688804
lock defer,13,10,0.24116205681688804
payload and,13,10,0.24116205681688804
patterns our,13,10,0.24116205681688804
to for,13,10,0.24116205681688804
state for,18,14,0.23638877806423034
status and,18,14,0.23638877806423034
remote host,18,14,0.23638877806423034
structure for,23,18,0.2336148511815051
is part,23,18,0.2336148511815051
todo check,23,18,0.2336148511815051
utility for,14,11,0.22314355131420974
lifecycle management,14,11,0.22314355131420974
logging logging,14,11,0.22314355131420974
requires the,14,11,0.22314355131420974
key and,19,15,0.22314355131420974
to initialize,14,11,0.22314355131420974
json name,14,11,0.22314355131420974
thread todo,14,11,0.22314355131420974
false on,19,15,0.22314355131420974
bin sh,14,11,0.22314355131420974
and authentication,19,15,0.22314355131420974
patterns this,14,11,0.22314355131420974
logic for,35,28,0.216223108469636
assessment report,35,28,0.216223108469636
login data,30,24,0.2151113796169455
self data,51,41,0.21357410029805907
body close,25,20,0.21357410029805907
command line,20,16,0.21130909366720696
execute command,20,16,0.21130909366720696
chan struct,20,16,0.21130909366720696
no production,15,12,0.20763936477824455
execution context,15,12,0.20763936477824455
for process,15,12,0.20763936477824455
is already,31,25,0.20763936477824455
edr test,15,12,0.20763936477824455
and send,15,12,0.20763936477824455
result success,15,12,0.20763936477824455
name and,15,12,0.20763936477824455
true on,42,34,0.2058520542041488
socket import,69,56,0.20544397421480887
env var,26,21,0.20479441264601322
call with,26,21,0.20479441264601322
the python,43,35,0.20067069546215122
systemd service,10,8,0.20067069546215122
datetime str,10,8,0.20067069546215122
config def,32,26,0.20067069546215122
execution and,10,8,0.20067069546215122
execute single,10,8,0.20067069546215122
uname nodename,10,8,0.20067069546215122
todo get,10,8,0.20067069546215122
case ticker,16,13,0.19415601444095737
subprocess import,50,41,0.19415601444095737
add to,16,13,0.19415601444095737
file for,39,32,0.19237189264745608
with no,102,84,0.19207773173931925
lab infrastructure,22,18,0.19105523676270922
same methodology,22,18,0.19105523676270922
retry logic,51,42,0.19004360288786487
main entry,51,42,0.19004360288786487
message logger,51,42,0.19004360288786487
optional path,28,23,0.18924199963852834
tuple of,28,23,0.18924199963852834
edr detects,11,9,0.1823215567939546
via environment,11,9,0.1823215567939546
archive creation,11,9,0.1823215567939546
variables for,11,9,0.1823215567939546
for waf,11,9,0.1823215567939546
error message,29,24,0.1823215567939546
focus on,11,9,0.1823215567939546
wireless interface,11,9,0.1823215567939546
as system,11,9,0.1823215567939546
content if,11,9,0.1823215567939546
pattern if,11,9,0.1823215567939546
